"v_index","v_chr","v_start","v_end","v_r_ctcf","v_r_ctcf_strand","v_r_ctcf_motif","v_r_ctcf_cohesin","v_l_ctcf","v_l_ctcf_strand","v_l_ctcf_motif","v_l_ctcf_cohesin","h3k4me3","h3k27ac","atac","pol2","tad_index","v_center"
125,18,0.131394766308233,0.134183777607199,0.775760050252775,1,3.42254250093319,1,0.685514819977412,1,4.4616464219002,1,0.79385306415439,0.718535547683593,0.533334894767698,0.760896314692022,".8014.",0.132789271957716
126,18,0.134183777607199,0.134217706791504,0.6785202648593,1,4.03513119802949,1,0.652630185737051,1,3.42254250093319,1,0.796491495727304,0.696597826929086,0.638370547502,0.831800241120352,".",0.134200742199351
127,18,0.134217706791504,0.135019167127485,0.663951134547972,1,3.72579567909578,1,0.775760050252775,1,4.03513119802949,1,0.80271193239178,0.722452695621238,0.555608485890752,0.771042997176899,".8015.",0.134618436959495
128,18,0.135019167127485,0.13713287941385,0.683405909400003,0,-9.96578428466209,1,0.6785202648593,1,3.72579567909578,1,0.823727212186092,0.814925866744266,0.646051764966566,0.772222830346384,".8015.8016.",0.136076023270668
129,18,0.13713287941385,0.137371826969621,0.664559051688383,-1,4.26532436864904,1,0.663951134547972,0,-9.96578428466209,1,0.828709294879427,0.815940448039988,0.646205181402874,0.748481131455522,".8015.8016.",0.137252353191735
130,18,0.137371826969621,0.138430487194843,0.656480076060564,1,3.44008844800814,1,0.683405909400003,-1,4.26532436864904,1,0.820552715721132,0.778042748729273,0.592600657378999,0.725102296315064,".8015.8017.",0.137901157082232
131,18,0.138430487194843,0.138625676429674,0.689658540979984,-1,3.44876883016506,0,0.664559051688383,1,3.44008844800814,1,0.823251853569967,0.704270870811083,0.56049698255357,0.8741322483573,".8015.8017.",0.138528081812259
132,18,0.138625676429674,0.138784560068685,0.737906774760873,-1,4.14749394388565,1,0.656480076060564,-1,3.44876883016506,0,0.913557495820328,0.834317660241555,0.635698141282211,0.880523469529025,".8015.8017.",0.138705118249179
133,18,0.138784560068685,0.138899511199524,0.664361940838326,-1,4.11783631349298,1,0.689658540979984,-1,4.14749394388565,1,0.804409687254357,0.70358136098653,0.591380573177154,0.675398690023016,".8015.",0.138842035634104
134,18,0.138899511199524,0.14071144410733,0.854099960948022,-1,4.03801469018672,1,0.737906774760873,-1,4.11783631349298,1,0.803025232244338,0.645073214763473,0.519741238192609,0.65680552310339,".8018.",0.139805477653427
135,18,0.14071144410733,0.140726760141756,0.676661986315422,1,4.41584653414055,0,0.664361940838326,-1,4.03801469018672,1,0.797419424953077,0.665784796552283,0.609967621984374,0.681639678715238,".8018.",0.140719102124543
136,18,0.140726760141756,0.141689804018835,0.666473863325773,0,-9.96578428466209,0,0.854099960948022,1,4.41584653414055,0,0.800041037909289,0.640870147949287,0.534002795253894,0.657945139531717,".8018.",0.141208282080296
137,18,0.141689804018835,0.14269148013547,0.666772928196351,0,-9.96578428466209,1,0.676661986315422,0,-9.96578428466209,0,0.804679981205635,0.637910570002957,0.511794514238666,0.656037115710407,".8018.",0.142190642077153
138,18,0.14269148013547,0.143242384580896,0.741019231485277,-1,3.4808984244042,1,0.666473863325773,0,-9.96578428466209,1,0.806118274351473,0.697965349129601,0.552208629498464,0.662552694139464,".8018.",0.142966932358183
139,18,0.143242384580896,0.143322324078206,0.703625686675147,-1,4.362806501699,1,0.666772928196351,-1,3.4808984244042,1,0.796568028969264,0.709768429122084,0.545811465355046,0.669975732014849,".8018.",0.143282354329551
140,18,0.143322324078206,0.14374857267561,0.666057596974591,-1,3.64491762276538,1,0.741019231485277,-1,4.362806501699,1,0.797516436398288,0.635927196681006,0.516438873260918,0.668011373825882,".8018.",0.143535448376908
141,18,0.14374857267561,0.145017116072834,0.669944999437174,1,4.52156589314314,1,0.703625686675147,-1,3.64491762276538,1,0.784902040858981,0.635329374718214,0.496913920740167,0.656510704472513,".8018.8019.",0.144382844374222
142,18,0.145017116072834,0.145924731084464,0.790818479938399,-1,4.20119471324,1,0.666057596974591,1,4.52156589314314,1,0.796665828603356,0.626889145167261,0.501512641066192,0.669207260937104,".8019.8020.",0.145470923578649
143,18,0.145924731084464,0.145983009155343,0.76204254527689,1,4.10276729507722,1,0.669944999437174,-1,4.20119471324,1,0.810505619331389,0.607127954649872,0.497351776007267,0.62802919318825,".8019.8020.",0.145953870119904
144,18,0.145983009155343,0.146089723718522,0.691566598042742,-1,3.75236325047303,1,0.790818479938399,1,4.10276729507722,1,0.796107655491372,0.623381537497685,0.509076221650832,0.676612882560464,".8019.8020.",0.146036366436932
145,18,0.146089723718522,0.146339209601797,0.661000694367325,-1,3.03810426742799,1,0.76204254527689,-1,3.75236325047303,1,0.802099027336824,0.6287243918316,0.503228345590674,0.673924491996692,".8019.8020.",0.14621446666016
146,18,0.146339209601797,0.147719257711067,0.670306220243699,0,-9.96578428466209,1,0.691566598042742,-1,3.03810426742799,1,0.808620678995863,0.676588689428825,0.517996077960423,0.705804246354146,".8019.8020.",0.147029233656432
147,18,0.147719257711067,0.148532936037142,0.669947500230886,1,4.20889177502615,1,0.661000694367325,0,-9.96578428466209,1,0.811205857473049,0.735438945865418,0.541409836494483,0.772574765600406,".8019.8020.8021.",0.148126096874104
148,18,0.148532936037142,0.14906179335584,0.701939640034399,0,-9.96578428466209,1,0.670306220243699,1,4.20889177502615,1,0.806968827161129,0.682008329135787,0.541140869162828,0.718751072271123,".8019.8020.8021.",0.148797364696491
149,18,0.14906179335584,0.149248074157974,0.703385837022665,0,-9.96578428466209,1,0.669947500230886,0,-9.96578428466209,1,0.848301721341688,0.739269290634093,0.624314643810608,0.784466787360083,".8019.8020.8021.",0.149154933756907
150,18,0.149248074157974,0.149790306567661,0.734554574663775,-1,4.27391119664116,0,0.701939640034399,0,-9.96578428466209,1,0.788996444391681,0.680847717012847,0.516718089278547,0.720986870760445,".8019.8020.8021.",0.149519190362818
151,18,0.149790306567661,0.149889381776544,0.67817753632438,-1,3.68040312899367,1,0.703385837022665,-1,4.27391119664116,0,0.797200669690942,0.643202614619701,0.546814766159253,0.667936619731592,".8019.8020.8021.",0.149839844172103
152,18,0.149889381776544,0.150459359723819,0.647447412483055,1,3.91954031042293,1,0.734554574663775,-1,3.68040312899367,1,0.794992877209084,0.704927889910387,0.543083815171015,0.675509080528184,".8019.8020.8021.",0.150174370750181
153,18,0.150459359723819,0.152256847533356,0.700868205028282,-1,4.50707787079014,0,0.67817753632438,1,3.91954031042293,1,0.777729631823119,0.639500604759611,0.492658361345875,0.638635557328378,".",0.151358103628588
154,18,0.152256847533356,0.152377646378396,0.714406169704067,0,-9.96578428466209,1,0.647447412483055,-1,4.50707787079014,0,0.797662902671936,0.641393802433763,0.52937788105468,0.680435250755918,".",0.152317246955876
155,18,0.152377646378396,0.152688508376882,0.719069277987751,-1,4.15548210215652,1,0.700868205028282,0,-9.96578428466209,1,0.793281735573686,0.642619061870138,0.508727276432545,0.695854050106375,".",0.152533077377639
156,18,0.152688508376882,0.152766295417688,0.685506602647807,-1,3.02654159020902,1,0.714406169704067,-1,4.15548210215652,1,0.797648329913737,0.593725838454223,0.510102296275449,0.700630456992116,".",0.152727401897285
157,18,0.152766295417688,0.152828915727409,0.683564713962966,1,3.65809720535137,1,0.719069277987751,-1,3.02654159020902,1,0.780558242150373,0.623636868154405,0.513860425838621,0.700563984143303,".",0.152797605572548
158,18,0.152828915727409,0.153385381722297,0.673051615557356,1,4.30295507124132,1,0.685506602647807,1,3.65809720535137,1,0.826809071942476,0.7525416269786,0.572202872194245,0.789323640409173,".8022.",0.153107148724853
159,18,0.153385381722297,0.15400301231933,0.698902364684928,0,-9.96578428466209,0,0.683564713962966,1,4.30295507124132,1,0.82541115943263,0.736665713884723,0.603474943240519,0.823400819617105,".8022.",0.153694197020814
160,18,0.15400301231933,0.154178518397002,0.776467564074332,1,3.23933999040758,1,0.673051615557356,0,-9.96578428466209,0,0.814587461333183,0.667774174177257,0.514702358883453,0.679036817825463,".8022.8023.",0.154090765358166
161,18,0.154178518397002,0.154213044794673,0.68615855734955,1,4.1713189330234,0,0.698902364684928,1,3.23933999040758,1,0.789361083692518,0.633470296747197,0.559105692409756,0.68808648410872,".8023.",0.154195781595837
162,18,0.154213044794673,0.154567354065471,0.664984694992686,-1,3.24932397362208,0,0.776467564074332,1,4.1713189330234,0,0.841447049416741,0.738682100835723,0.558859166584317,0.789612097154003,".8023.",0.154390199430072
163,18,0.154567354065471,0.156022451987623,0.666518215188406,1,4.30774180373524,1,0.68615855734955,-1,3.24932397362208,0,0.790886145096701,0.65144375388159,0.501724138858925,0.711462995713006,".8023.",0.155294903026547
164,18,0.156022451987623,0.157515609819855,0.681408108643015,-1,3.90856315196071,1,0.664984694992686,1,4.30774180373524,1,0.801098451057211,0.636944054292292,0.497836000033072,0.673350808091127,".8023.",0.156769030903739
165,18,0.157515609819855,0.158351546785726,0.729677394078001,1,3.95657711858581,0,0.666518215188406,-1,3.90856315196071,1,0.822238786025822,0.738334375459258,0.529055345983636,0.767601065614791,".8023.8024.8025.",0.157933578302791
166,18,0.158351546785726,0.158479624168653,0.687789602330354,1,3.99712979038968,1,0.681408108643015,1,3.95657711858581,0,0.786206237356401,0.623401839941322,0.522158245849337,0.706002879759702,".8024.8025.",0.158415585477189
167,18,0.158479624168653,0.158563744159518,0.665547456960658,1,4.09863009825879,1,0.729677394078001,1,3.99712979038968,1,0.789779922183037,0.614892684375117,0.509860216598496,0.673151458716242,".8024.8025.",0.158521684164085
168,18,0.158563744159518,0.160335925052709,0.725242016080358,1,4.10963636696894,1,0.687789602330354,1,4.09863009825879,1,0.822853703005697,0.775895462067842,0.591963498955984,0.75512073873236,".8024.8025.8026.",0.159449834606113
169,18,0.160335925052709,0.160385157829495,0.767537720314543,1,3.38227990006695,1,0.665547456960658,1,4.10963636696894,1,0.795043135217761,0.691969715278357,0.54527714463278,0.685099646591886,".8024.8025.8026.",0.160360541441102
170,18,0.160385157829495,0.160426042061115,0.698484063624494,-1,3.44442854133194,1,0.725242016080358,1,3.38227990006695,1,0.795926900915636,0.675895335826916,0.607344040228715,0.755507661733229,".8024.8025.8026.",0.160405599945305
171,18,0.160426042061115,0.160932292365554,0.679259964291955,-1,4.07357176678898,0,0.767537720314543,-1,3.44442854133194,1,0.797222201598464,0.616591814738546,0.527805037166247,0.685386456229417,".8024.8025.8026.",0.160679167213335
172,18,0.160932292365554,0.161790711926233,0.654803971505169,1,4.05234633147889,1,0.698484063624494,-1,4.07357176678898,0,0.841531828443589,0.780561488224394,0.628128895177005,0.788098378606586,".8024.8025.8027.",0.161361502145893
173,18,0.161790711926233,0.163034072826562,0.685268003169189,-1,3.69508070790453,0,0.679259964291955,1,4.05234633147889,1,0.800938544239886,0.695505030424626,0.529325616896732,0.766640855820836,".8024.8027.",0.162412392376397
174,18,0.163034072826562,0.163154286900181,0.682462689717806,1,4.07777280147785,1,0.654803971505169,-1,3.69508070790453,0,0.792805665873851,0.664454863920338,0.510952416824283,0.78505891376165,".8024.8027.",0.163094179863371
175,18,0.163154286900181,0.163732078388982,0.677278588277913,-1,3.52882133100913,0,0.685268003169189,1,4.07777280147785,1,0.812415458337262,0.678143997675305,0.574586133677163,0.7749133494872,".8024.8027.",0.163443182644581
176,18,0.163732078388982,0.164436043643109,0.664758363582126,0,-9.96578428466209,1,0.682462689717806,-1,3.52882133100913,0,0.795237130995749,0.64402527553448,0.514485910020572,0.676140551464102,".8028.8029.",0.164084061016045
177,18,0.164436043643109,0.168352705752913,0.688432053862929,-1,4.18568421518616,1,0.677278588277913,0,-9.96578428466209,1,0.798423550813267,0.653978830541079,0.531573727010214,0.716169167704252,".8028.8029.",0.166394374698011
178,18,0.168352705752913,0.168691076892029,0.682181868123686,1,3.93972494559769,1,0.664758363582126,-1,4.18568421518616,1,0.799861742913155,0.65040415658384,0.542171843356612,0.705349202412208,".8028.8029.8030.8031.",0.168521891322471
179,18,0.168691076892029,0.169588103808374,0.669589492224308,-1,3.43572192620206,1,0.688432053862929,1,3.93972494559769,1,0.837412386050549,0.835167497709987,0.69906666146809,0.808714891700466,".8028.8030.8031.",0.169139590350202
180,18,0.169588103808374,0.170215352028973,0.664142505618431,0,-9.96578428466209,0,0.682181868123686,-1,3.43572192620206,1,0.792661353750572,0.682552138644291,0.5288330950926,0.764886273212342,".8028.8030.8031.8032.",0.169901727918673
181,18,0.170215352028973,0.17185029826764,0.82192550623857,0,-9.96578428466209,1,0.669589492224308,0,-9.96578428466209,0,0.818846134349551,0.695236307881771,0.537930211815617,0.730969360710545,".8028.8030.8032.",0.171032825148306
182,18,0.17185029826764,0.171866099537925,0.740519396004143,1,3.95657711858581,0,0.664142505618431,0,-9.96578428466209,1,0.764026189548798,0.625792456217777,0.578522229334686,0.712500726664513,".",0.171858198902782
183,18,0.171866099537925,0.171998033923834,0.659808894631555,1,4.45626733736338,0,0.82192550623857,1,3.95657711858581,0,0.7891902069637,0.633861871259193,0.537382405966396,0.670706422529798,".8033.",0.17193206673088
184,18,0.171998033923834,0.175112650926237,0.704582641998943,1,3.75411785955205,1,0.740519396004143,1,4.45626733736338,0,0.795731295604229,0.640199836347781,0.508572072425128,0.666498172717574,".8033.",0.173555342425036
185,18,0.175112650926237,0.175266918603613,0.670551297102378,-1,3.51025305285479,1,0.659808894631555,1,3.75411785955205,1,0.790236447528228,0.651411582014187,0.52358549541886,0.722766351710631,".8033.",0.175189784764925
186,18,0.175266918603613,0.175778879760856,0.643843971140099,0,-9.96578428466209,0,0.704582641998943,-1,3.51025305285479,1,0.805150255946981,0.657496978455834,0.515672540419995,0.738444618267261,".8033.",0.175522899182234
187,18,0.175778879760856,0.176412597792911,0.621148414477838,1,4.25792333204798,1,0.670551297102378,0,-9.96578428466209,0,0.781607702293084,0.649551148998091,0.50874735911063,0.695355802938157,".",0.176095738776883
188,18,0.176412597792911,0.179362757164896,0.605178712669912,-1,4.28365513051515,1,0.643843971140099,1,4.25792333204798,1,0.766574709576367,0.606042119716466,0.448223428238217,0.636000742578239,".",0.177887677478904
189,18,0.179362757164896,0.179894389037352,0.512563081492475,-1,4.00893501719282,1,0.621148414477838,-1,4.28365513051515,1,0.737310326941311,0.492737030516676,0.381255547110256,0.615550885086365,".",0.179628573101124
190,18,0.179894389037352,0.260933094871013,0.660992665531219,0,-9.96578428466209,0,0.605178712669912,-1,4.00893501719282,1,0.653856984671157,0.462847222538032,0.245313840841726,0.491572585669822,".8034.8035.8036.8037.8038.8039.8040.8041.8042.8043.8044.8045.8046.8047.8048.8049.",0.220413741954183
191,18,0.260933094871013,0.262961629601179,0.665658514606723,-1,3.49775286028628,1,0.512563081492475,0,-9.96578428466209,0,0.818309603653286,0.718709262465289,0.537855163506502,0.740770694789693,".8043.8047.8050.8051.",0.261947362236096
192,18,0.262961629601179,0.263517933850781,0.717377707357525,-1,4.3547342399706,1,0.660992665531219,-1,3.49775286028628,1,0.785495364016859,0.614456386199403,0.492481962853848,0.638390713272173,".8051.8052.",0.26323978172598
193,18,0.263517933850781,0.26367201489898,0.760437773568627,-1,4.22162191951948,0,0.665658514606723,-1,4.3547342399706,1,0.797546548799959,0.647633469268712,0.538872628205462,0.656561342513256,".8051.8052.",0.263594974374881
194,18,0.26367201489898,0.263711406097188,0.657219056842548,1,4.18828222497688,1,0.717377707357525,-1,4.22162191951948,0,0.785653287818721,0.645019290844598,0.515438708689893,0.641615073444833,".8052.8053.",0.263691710498084
195,18,0.263711406097188,0.266813170570296,0.683065556210506,-1,4.0308039513159,1,0.760437773568627,1,4.18828222497688,1,0.792090104538014,0.627080406741785,0.499207052976093,0.654508731804844,".8052.8053.8054.",0.265262288333742
196,18,0.266813170570296,0.267368840280698,0.662284586461096,1,3.81756186492686,1,0.657219056842548,-1,4.0308039513159,1,0.800182638733859,0.627480756458438,0.509179133727509,0.660315722651457,".8052.",0.267091005425497
197,18,0.267368840280698,0.268672208682275,0.719679423135279,1,3.69508070790453,1,0.683065556210506,1,3.81756186492686,1,0.7907864101519,0.659715882801156,0.50238062265053,0.747052231892458,".8052.8055.",0.268020524481487
198,18,0.268672208682275,0.268749597580838,0.872669656549242,-1,3.45956276677073,0,0.662284586461096,1,3.69508070790453,1,0.891762730395266,0.789957254412701,0.571288575624867,0.767016783131973,".8052.8055.",0.268710903131557
199,18,0.268749597580838,0.268758767294381,0.761166547876072,-1,4.41805498419237,1,0.719679423135279,-1,3.45956276677073,0,0.92900043936271,0.924788977407697,0.890865900664265,0.943561006212034,".8052.8055.",0.26875418243761
200,18,0.268758767294381,0.268898104637629,0.670659239547974,1,3.77153700832511,1,0.872669656549242,-1,4.41805498419237,1,0.822888044710437,0.760487971599421,0.599630634659546,0.723693957649307,".8052.8055.",0.268828435966005
